Date,Home,Team,Opp,Win,Win Percentage,Rolling Points Scored Average,Rolling FG Average,Rolling FGA Average,Rolling FG% Average,Rolling 3P Average,Rolling 3PA Average,Rolling 3P% Average,Rolling FT Average,Rolling FTA Average,Rolling FT% Average,Rolling ORB Average,Rolling TRB Average,Rolling AST Average,Rolling STL Average,Rolling BLK Average,Rolling TOV Average,Rolling PF Average,Rolling Opp Points Scored Average,Rolling Opp FG Average,Rolling Opp FGA Average,Rolling Opp FG% Average,Rolling Opp 3P Average,Rolling Opp 3PA Average,Rolling Opp 3P% Average,Rolling Opp FT Average,Rolling Opp FTA Average,Rolling Opp FT% Average,Rolling Opp ORB Average,Rolling Opp TRB Average,Rolling Opp AST Average,Rolling Opp STL Average,Rolling Opp BLK Average,Rolling Opp TOV Average,Rolling Opp PF Average,Opp Win Percentage
2024-03-22,0,LAC,POR,1,0.6323529411764706,116.47058823529412,42.544117647058826,86.61764705882354,0.49126470588235294,12.985294117647058,33.544117647058826,0.3884705882352941,18.397058823529413,22.441176470588236,0.8252352941176471,9.911764705882353,42.61764705882353,25.705882352941178,7.897058823529412,5.117647058823529,13.073529411764707,18.647058823529413,107.6231884057971,39.47826086956522,89.23188405797102,0.44315942028985505,11.73913043478261,33.21739130434783,0.35382608695652173,16.92753623188406,21.26086956521739,0.798536231884058,12.26086956521739,41.94202898550725,22.884057971014492,7.768115942028985,4.492753623188406,15.18840579710145,20.347826086956523,0.2753623188405797
2024-03-22,0,BOS,DET,1,0.7971014492753623,121.0,43.72463768115942,90.15942028985508,0.4858985507246377,16.6231884057971,42.55072463768116,0.38956521739130434,16.92753623188406,20.89855072463768,0.8086376811594203,10.72463768115942,46.78260869565217,26.6231884057971,6.594202898550725,6.550724637681159,12.115942028985508,16.594202898550726,111.56521739130434,41.53623188405797,88.7536231884058,0.4688550724637681,11.173913043478262,31.652173913043477,0.35392753623188405,17.318840579710145,22.043478260869566,0.7893333333333333,10.91304347826087,43.971014492753625,26.18840579710145,6.217391304347826,4.811594202898551,15.44927536231884,21.318840579710145,0.17391304347826086
2024-03-22,1,GSW,IND,0,0.5294117647058824,118.57352941176471,43.75,92.29411764705883,0.47492647058823534,14.852941176470589,39.3235294117647,0.3768970588235294,16.220588235294116,20.823529411764707,0.7719411764705882,12.367647058823529,46.61764705882353,29.25,6.794117647058823,4.338235294117647,14.235294117647058,19.852941176470587,122.81428571428572,46.67142857142857,92.35714285714286,0.5069714285714285,13.114285714285714,35.27142857142857,0.36942857142857144,16.357142857142858,20.985714285714284,0.7782857142857142,10.014285714285714,41.371428571428574,30.585714285714285,7.814285714285714,5.8428571428571425,13.17142857142857,21.428571428571427,0.5571428571428572
2024-03-22,1,LAL,PHI,1,0.5362318840579711,117.46376811594203,43.73913043478261,87.57971014492753,0.499927536231884,11.652173913043478,30.884057971014492,0.3743913043478261,18.333333333333332,23.695652173913043,0.7694492753623188,8.043478260869565,42.53623188405797,28.652173913043477,7.478260869565218,5.521739130434782,13.579710144927537,15.869565217391305,114.65217391304348,41.44927536231884,89.26086956521739,0.46528985507246373,11.608695652173912,32.507246376811594,0.35442028985507246,20.144927536231883,24.420289855072465,0.822695652173913,11.014492753623188,42.63768115942029,24.695652173913043,8.492753623188406,5.797101449275362,11.869565217391305,20.52173913043478,0.5507246376811594
2024-03-23,1,HOU,UTA,1,0.4927536231884058,113.78260869565217,41.65217391304348,90.5072463768116,0.46068115942028987,12.289855072463768,35.08695652173913,0.35126086956521735,18.18840579710145,23.608695652173914,0.7677391304347826,11.347826086956522,46.0,24.782608695652176,7.695652173913044,4.608695652173913,12.942028985507246,20.91304347826087,116.75714285714285,42.48571428571429,90.5,0.4701000000000001,13.071428571428571,36.7,0.35545714285714286,18.714285714285715,22.571428571428573,0.8300571428571428,12.428571428571429,46.128571428571426,27.84285714285714,6.614285714285714,5.757142857142857,15.6,19.0,0.4142857142857143
2024-03-23,0,PHO,SAS,1,0.5857142857142857,117.07142857142857,42.628571428571426,86.18571428571428,0.4965285714285714,12.242857142857142,32.2,0.3769,19.571428571428573,24.314285714285713,0.8029428571428572,10.257142857142858,44.285714285714285,26.82857142857143,7.242857142857143,6.114285714285714,14.971428571428572,18.214285714285715,112.05714285714286,41.91428571428571,90.82857142857142,0.4621142857142857,12.5,36.02857142857143,0.3484428571428571,15.728571428571428,20.085714285714285,0.7775571428571428,10.442857142857143,43.82857142857143,29.685714285714287,7.242857142857143,6.371428571428571,15.014285714285714,17.65714285714286,0.21428571428571427
2024-03-23,0,TOR,WAS,0,0.3285714285714285,113.15714285714286,42.642857142857146,89.91428571428571,0.47482857142857143,11.785714285714286,33.371428571428574,0.3527571428571429,16.085714285714285,21.542857142857144,0.7480857142857142,10.985714285714286,43.1,29.085714285714285,7.742857142857143,4.8428571428571425,13.785714285714286,18.3,113.77142857142857,42.97142857142857,91.4,0.47090000000000004,12.228571428571428,34.98571428571429,0.34928571428571425,15.6,20.4,0.7621,9.342857142857143,40.58571428571429,27.957142857142856,7.685714285714286,5.114285714285714,13.928571428571429,19.84285714285714,0.17142857142857143
2024-03-23,1,ATL,CHO,1,0.4347826086956521,118.98550724637681,43.01449275362319,92.8695652173913,0.46410144927536234,13.565217391304348,37.52173913043478,0.36189855072463767,19.391304347826086,24.08695652173913,0.8059130434782609,12.840579710144928,44.73913043478261,26.26086956521739,7.550724637681159,4.594202898550725,13.26086956521739,18.492753623188406,106.59420289855072,40.17391304347826,87.85507246376811,0.4582898550724638,11.782608695652174,33.46376811594203,0.3512028985507246,14.46376811594203,18.507246376811594,0.7860869565217392,9.782608695652174,40.88405797101449,24.463768115942027,6.898550724637682,4.536231884057971,13.826086956521738,18.47826086956522,0.2463768115942029
2024-03-23,0,BOS,CHI,1,0.8,121.11428571428571,43.77142857142857,90.14285714285714,0.4865,16.614285714285714,42.58571428571429,0.3890857142857143,16.957142857142856,20.985714285714284,0.8071428571428572,10.685714285714285,46.614285714285714,26.685714285714287,6.628571428571429,6.5285714285714285,12.042857142857143,16.571428571428573,112.1,41.74285714285714,89.6,0.46740000000000004,11.685714285714285,32.628571428571426,0.35738571428571425,16.928571428571427,21.32857142857143,0.7957142857142857,11.142857142857142,43.58571428571429,24.82857142857143,7.614285714285714,4.828571428571428,12.271428571428572,18.885714285714286,0.4857142857142857
2024-03-23,0,BRK,NYK,0,0.3714285714285714,111.35714285714286,41.02857142857143,89.78571428571429,0.4578571428571428,13.571428571428571,37.24285714285714,0.3652285714285714,15.728571428571428,20.757142857142856,0.7642857142857142,11.485714285714286,43.8,26.314285714285713,6.985714285714286,5.0,12.971428571428572,18.87142857142857,111.8695652173913,40.79710144927536,88.44927536231884,0.46215942028985507,12.971014492753623,35.82608695652174,0.362536231884058,17.304347826086957,22.043478260869566,0.7882173913043479,12.72463768115942,45.68115942028985,23.89855072463768,7.2898550724637685,4.130434782608695,13.376811594202898,17.695652173913043,0.5942028985507246
2024-03-23,1,ORL,SAC,0,0.6,110.9,40.614285714285714,84.9,0.4797714285714286,11.0,31.085714285714285,0.35512857142857146,18.67142857142857,24.757142857142856,0.7534857142857143,10.685714285714285,42.52857142857143,24.685714285714287,8.128571428571428,5.214285714285714,14.9,20.228571428571428,117.8840579710145,44.0,91.1159420289855,0.4826666666666667,14.231884057971014,38.95652173913044,0.36417391304347824,15.652173913043478,21.07246376811594,0.7392898550724638,10.63768115942029,43.78260869565217,28.652173913043477,7.594202898550725,4.115942028985507,13.46376811594203,20.07246376811594,0.5797101449275363
2024-03-23,0,DEN,POR,1,0.7,114.65714285714286,43.98571428571429,88.61428571428571,0.4975285714285714,11.442857142857143,30.84285714285714,0.3703285714285714,15.242857142857142,19.97142857142857,0.7599428571428571,10.642857142857142,44.08571428571429,29.228571428571428,7.014285714285714,5.457142857142857,12.542857142857143,18.15714285714286,107.75714285714285,39.55714285714286,89.28571428571429,0.44374285714285716,11.742857142857142,33.214285714285715,0.35397142857142855,16.9,21.314285714285713,0.7957,12.3,41.92857142857143,22.97142857142857,7.814285714285714,4.442857142857143,15.114285714285714,20.32857142857143,0.2714285714285714
2024-03-24,0,GSW,MIN,0,0.5217391304347826,118.46376811594203,43.73913043478261,92.4927536231884,0.47392753623188405,14.840579710144928,39.44927536231884,0.37566666666666665,16.144927536231883,20.753623188405797,0.7707246376811594,12.53623188405797,46.869565217391305,29.17391304347826,6.782608695652174,4.36231884057971,14.231884057971014,19.782608695652176,113.14285714285714,41.34285714285714,85.38571428571429,0.4857714285714285,12.557142857142857,32.41428571428571,0.3882857142857143,17.9,22.914285714285715,0.7790714285714285,9.514285714285714,43.98571428571429,26.4,7.614285714285714,6.071428571428571,14.185714285714285,19.057142857142857,0.6857142857142857
2024-03-24,0,CLE,MIA,0,0.6142857142857143,113.05714285714286,41.81428571428572,87.5,0.4784857142857143,13.571428571428571,37.25714285714286,0.3639714285714286,15.857142857142858,20.714285714285715,0.7656142857142857,10.071428571428571,44.142857142857146,27.7,7.328571428571428,4.828571428571428,13.371428571428572,18.042857142857144,109.4,39.542857142857144,85.58571428571429,0.46245714285714284,12.228571428571428,33.18571428571428,0.3696,18.085714285714285,22.242857142857144,0.8110428571428572,9.414285714285715,42.1,25.52857142857143,7.4,3.414285714285714,12.585714285714285,17.514285714285716,0.5428571428571428
2024-03-24,0,IND,LAL,0,0.5633802816901409,122.8169014084507,46.690140845070424,92.45070422535211,0.5066619718309859,13.140845070422536,35.28169014084507,0.3700985915492958,16.295774647887324,20.91549295774648,0.7778873239436619,10.04225352112676,41.49295774647887,30.6056338028169,7.816901408450704,5.901408450704225,13.140845070422536,21.323943661971832,117.22857142857143,43.57142857142857,87.37142857142857,0.4990428571428571,11.657142857142857,30.885714285714286,0.37457142857142856,18.428571428571427,23.82857142857143,0.7692857142857144,8.085714285714285,42.7,28.557142857142857,7.385714285714286,5.542857142857143,13.685714285714285,15.871428571428572,0.5428571428571428
2024-03-24,1,DET,NOP,0,0.1714285714285714,111.42857142857143,41.542857142857144,88.67142857142858,0.4693857142857143,11.142857142857142,31.642857142857142,0.35301428571428567,17.2,21.914285714285715,0.7879428571428572,10.871428571428572,43.94285714285714,26.17142857142857,6.185714285714286,4.757142857142857,15.5,21.34285714285714,115.75714285714285,42.91428571428571,87.65714285714286,0.4901142857142857,12.3,32.27142857142857,0.37665714285714286,17.62857142857143,22.957142857142856,0.7666142857142857,10.7,44.58571428571429,27.12857142857143,8.17142857142857,4.857142857142857,13.242857142857142,18.642857142857142,0.6142857142857143
2024-03-24,1,LAC,PHI,0,0.6376811594202898,116.59420289855072,42.56521739130435,86.47826086956522,0.4924202898550724,13.0,33.53623188405797,0.3889855072463768,18.463768115942027,22.507246376811594,0.8256231884057971,9.869565217391305,42.57971014492754,25.71014492753623,7.898550724637682,5.159420289855072,13.130434782608695,18.681159420289855,114.35714285714286,41.32857142857143,89.35714285714286,0.46355714285714283,11.557142857142857,32.57142857142857,0.3524428571428571,20.142857142857142,24.414285714285715,0.8228428571428571,11.042857142857143,42.628571428571426,24.62857142857143,8.557142857142857,5.814285714285714,11.82857142857143,20.557142857142857,0.5428571428571428
2024-03-24,1,MIL,OKC,1,0.6428571428571429,120.6,43.457142857142856,88.5,0.49115714285714285,14.457142857142857,38.128571428571426,0.37924285714285716,19.228571428571428,24.771428571428572,0.7794857142857143,9.2,43.8,26.485714285714284,6.828571428571428,4.985714285714286,12.614285714285714,19.37142857142857,120.73913043478261,44.7536231884058,89.5072463768116,0.501536231884058,13.391304347826088,34.15942028985507,0.3904927536231884,17.840579710144926,21.47826086956522,0.8344927536231884,8.81159420289855,41.82608695652174,26.92753623188406,8.376811594202898,6.7101449275362315,12.46376811594203,19.217391304347824,0.7101449275362319
2024-03-25,0,IND,LAC,1,0.5555555555555556,123.125,46.861111111111114,92.65277777777777,0.5072777777777778,13.208333333333334,35.291666666666664,0.3719027777777778,16.194444444444443,20.84722222222222,0.7749027777777777,10.041666666666666,41.47222222222222,30.72222222222222,7.791666666666667,5.875,13.11111111111111,21.458333333333332,116.45714285714286,42.52857142857143,86.42857142857143,0.49227142857142864,12.957142857142857,33.457142857142856,0.3885285714285714,18.442857142857143,22.442857142857143,0.8273142857142857,9.871428571428572,42.5,25.728571428571428,7.814285714285714,5.214285714285714,13.142857142857142,18.571428571428573,0.6285714285714286
2024-03-25,0,PHI,SAC,0,0.5492957746478874,114.45070422535211,41.42253521126761,89.36619718309859,0.4645352112676056,11.647887323943662,32.63380281690141,0.35432394366197184,19.95774647887324,24.197183098591548,0.8222112676056338,11.056338028169014,42.54929577464789,24.732394366197184,8.535211267605634,5.873239436619718,11.774647887323944,20.52112676056338,117.75714285714285,43.91428571428571,91.05714285714286,0.48201428571428573,14.242857142857142,38.97142857142857,0.36432857142857145,15.685714285714285,21.071428571428573,0.7409714285714286,10.571428571428571,43.75714285714286,28.614285714285714,7.571428571428571,4.128571428571429,13.371428571428572,20.057142857142857,0.5857142857142857
2024-03-25,1,DEN,MEM,1,0.704225352112676,114.64788732394366,43.943661971830984,88.64788732394366,0.4968732394366197,11.394366197183098,30.746478873239436,0.3698028169014084,15.366197183098592,20.154929577464788,0.7594788732394366,10.76056338028169,44.15492957746479,29.169014084507044,7.028169014084507,5.507042253521127,12.56338028169014,18.140845070422536,105.92957746478874,38.16901408450704,87.47887323943662,0.43652112676056337,13.366197183098592,38.40845070422535,0.34801408450704224,16.225352112676056,21.309859154929576,0.7602676056338028,10.366197183098592,42.267605633802816,24.845070422535212,7.915492957746479,6.154929577464789,15.098591549295774,19.225352112676056,0.3380281690140845
2024-03-25,0,DAL,UTA,1,0.5857142857142857,118.64285714285714,43.32857142857143,89.84285714285714,0.4829428571428571,14.514285714285714,39.357142857142854,0.3666142857142857,17.47142857142857,23.042857142857144,0.7561142857142856,9.82857142857143,42.41428571428571,25.62857142857143,6.828571428571428,4.714285714285714,12.385714285714286,18.65714285714286,116.78873239436619,42.45070422535211,90.47887323943662,0.46980281690140846,13.04225352112676,36.70422535211268,0.3546338028169014,18.845070422535212,22.718309859154928,0.8303098591549295,12.422535211267606,46.04225352112676,27.788732394366196,6.549295774647887,5.732394366197183,15.52112676056338,18.887323943661972,0.4084507042253521
2024-03-25,0,PHO,SAS,0,0.5915492957746479,117.26760563380282,42.816901408450704,86.29577464788733,0.4979295774647888,12.225352112676056,32.08450704225352,0.3780422535211268,19.408450704225352,24.112676056338028,0.8029014084507042,10.211267605633802,44.2112676056338,26.985915492957748,7.295774647887324,6.098591549295775,14.901408450704226,18.211267605633804,111.97183098591549,41.88732394366197,90.74647887323944,0.46223943661971834,12.450704225352112,35.985915492957744,0.34738028169014085,15.746478873239436,20.098591549295776,0.7780140845070422,10.408450704225352,43.690140845070424,29.64788732394366,7.225352112676056,6.366197183098592,15.014084507042254,17.535211267605632,0.2112676056338028
2024-03-25,1,CHI,WAS,0,0.4788732394366197,112.11267605633803,41.816901408450704,89.49295774647888,0.46888732394366195,11.647887323943662,32.50704225352113,0.3576338028169014,16.830985915492956,21.183098591549296,0.7973098591549296,11.028169014084508,43.38028169014085,24.985915492957748,7.605633802816901,4.802816901408451,12.19718309859155,18.87323943661972,113.74647887323944,42.985915492957744,91.40845070422536,0.47100000000000003,12.211267605633802,34.985915492957744,0.3487887323943662,15.56338028169014,20.380281690140844,0.761,9.43661971830986,40.7887323943662,27.95774647887324,7.676056338028169,5.154929577464789,13.985915492957746,19.816901408450704,0.18309859154929578
